agency_cd,site_no,datetime,93535_00060_00003,93535_00060_00003_cd
USGS,06803486,2008-07-12,178,A
USGS,06803486,2008-07-13,94.0,A
USGS,06803486,2008-07-14,83.9,A
USGS,06803486,2008-07-15,80.0,A
USGS,06803486,2008-07-16,482,A
USGS,06803486,2008-07-17,565,A
USGS,06803486,2008-07-18,835,A
USGS,06803486,2008-07-19,270,A
USGS,06803486,2008-07-20,199,A
USGS,06803486,2008-07-21,168,A
USGS,06803486,2008-07-22,148,A
USGS,06803486,2008-07-23,132,A
USGS,06803486,2008-07-24,122,A
USGS,06803486,2008-07-25,114,A
USGS,06803486,2008-07-26,106,A
USGS,06803486,2008-07-27,102,A
USGS,06803486,2008-07-28,94.7,A
USGS,06803486,2008-07-29,85.8,A
USGS,06803486,2008-07-30,80.8,A
USGS,06803486,2008-07-31,76.2,A
USGS,06803486,2008-08-01,70.3,A
USGS,06803486,2008-08-02,65.3,A
USGS,06803486,2008-08-03,61.8,A
USGS,06803486,2008-08-04,57.7,A
USGS,06803486,2008-08-05,55.1,A
USGS,06803486,2008-08-06,52.6,A
USGS,06803486,2008-08-07,51.6,A
USGS,06803486,2008-08-08,49.3,A
USGS,06803486,2008-08-09,48.6,A
USGS,06803486,2008-08-10,46.3,A
USGS,06803486,2008-08-11,43.3,A
USGS,06803486,2008-08-12,48.5,A
USGS,06803486,2008-08-13,47.1,A
USGS,06803486,2008-08-14,43.2,A
USGS,06803486,2008-08-15,41.6,A
USGS,06803486,2008-08-16,41.1,A
USGS,06803486,2008-08-17,38.8,A
USGS,06803486,2008-08-18,38.2,A
USGS,06803486,2008-08-19,37.6,A
USGS,06803486,2008-08-20,36.0,A
USGS,06803486,2008-08-21,34.2,A
USGS,06803486,2008-08-22,33.7,A
USGS,06803486,2008-08-23,33.1,A
USGS,06803486,2008-08-24,35.0,A
USGS,06803486,2008-08-25,32.3,A
USGS,06803486,2008-08-26,31.1,A
USGS,06803486,2008-08-27,32.4,A
USGS,06803486,2008-08-28,31.9,A
USGS,06803486,2008-08-29,29.4,A
USGS,06803486,2008-08-30,28.2,A
USGS,06803486,2008-08-31,28.5,A
USGS,06803486,2008-09-01,28.1,A
USGS,06803486,2008-09-02,50.4,A
USGS,06803486,2008-09-03,49.2,A
USGS,06803486,2008-09-04,32.3,A
USGS,06803486,2008-09-05,30.1,A
USGS,06803486,2008-09-06,33.0,A
USGS,06803486,2008-09-07,46.4,A
USGS,06803486,2008-09-08,44.4,A
USGS,06803486,2008-09-09,42.4,A
USGS,06803486,2008-09-10,35.7,A
USGS,06803486,2008-09-11,76.6,A
USGS,06803486,2008-09-12,164,A
USGS,06803486,2008-09-13,55.1,A
USGS,06803486,2008-09-14,45.9,A
USGS,06803486,2008-09-15,41.4,A
USGS,06803486,2008-09-16,34.2,A
USGS,06803486,2008-09-17,24.8,A
USGS,06803486,2008-09-18,31.1,A
USGS,06803486,2008-09-19,33.0,A
USGS,06803486,2008-09-20,32.8,A
USGS,06803486,2008-09-21,32.8,A
USGS,06803486,2008-09-22,32.3,A
USGS,06803486,2008-09-23,31.5,A
USGS,06803486,2008-09-24,31.5,A
USGS,06803486,2008-09-25,31.5,A
USGS,06803486,2008-09-26,31.7,A
USGS,06803486,2008-09-27,30.6,A
USGS,06803486,2008-09-28,29.8,A
USGS,06803486,2008-09-29,29.1,A
USGS,06803486,2008-09-30,29.6,A
USGS,06803486,2008-10-01,28.8,A
USGS,06803486,2008-10-02,27.9,A
USGS,06803486,2008-10-03,27.6,A
USGS,06803486,2008-10-04,27.7,A
USGS,06803486,2008-10-05,27.3,A
USGS,06803486,2008-10-06,26.9,A
USGS,06803486,2008-10-07,28.8,A
USGS,06803486,2008-10-08,30.0,A
USGS,06803486,2008-10-09,28.5,A
USGS,06803486,2008-10-10,28.2,A
USGS,06803486,2008-10-11,26.9,A
USGS,06803486,2008-10-12,27.0,A
USGS,06803486,2008-10-13,34.1,A
USGS,06803486,2008-10-14,40.2,A
USGS,06803486,2008-10-15,71.7,A
USGS,06803486,2008-10-16,48.9,A
USGS,06803486,2008-10-17,38.0,A
USGS,06803486,2008-10-18,35.6,A
USGS,06803486,2008-10-19,34.8,A
USGS,06803486,2008-10-20,33.5,A
USGS,06803486,2008-10-21,36.8,A
USGS,06803486,2008-10-22,1570,A
USGS,06803486,2008-10-23,485,A
USGS,06803486,2008-10-24,204,A
USGS,06803486,2008-10-25,151,A
USGS,06803486,2008-10-26,124,A
USGS,06803486,2008-10-27,110,A
USGS,06803486,2008-10-28,101,A
USGS,06803486,2008-10-29,96.2,A
USGS,06803486,2008-10-30,92.2,A
USGS,06803486,2008-10-31,87.2,A
USGS,06803486,2008-11-01,83.7,A
USGS,06803486,2008-11-02,81.5,A
USGS,06803486,2008-11-03,79.0,A
USGS,06803486,2008-11-04,74.6,A
USGS,06803486,2008-11-05,73.2,A
USGS,06803486,2008-11-06,73.0,A
USGS,06803486,2008-11-07,71.7,A
USGS,06803486,2008-11-08,66.3,A
USGS,06803486,2008-11-09,59.0,A
USGS,06803486,2008-11-10,56.3,A
USGS,06803486,2008-11-11,87.3,A
USGS,06803486,2008-11-12,106,A
USGS,06803486,2008-11-13,82.4,A
USGS,06803486,2008-11-14,77.2,A
USGS,06803486,2008-11-15,70.4,A
USGS,06803486,2008-11-16,67.0,A
USGS,06803486,2008-11-17,66.3,A
USGS,06803486,2008-11-18,66.6,A
USGS,06803486,2008-11-19,64.8,A
USGS,06803486,2008-11-20,63.3,A
USGS,06803486,2008-11-21,62.9,A
USGS,06803486,2008-11-22,61.2,A
USGS,06803486,2008-11-23,61.0,A
USGS,06803486,2008-11-24,59.1,A
USGS,06803486,2008-11-25,58.4,A
USGS,06803486,2008-11-26,57.3,A
USGS,06803486,2008-11-27,57.0,A
USGS,06803486,2008-11-28,56.4,A
USGS,06803486,2008-11-29,56.4,A
USGS,06803486,2008-11-30,57.6,A
USGS,06803486,2008-12-01,57.2,A
USGS,06803486,2008-12-02,54.9,A
USGS,06803486,2008-12-03,53.7,A
USGS,06803486,2008-12-04,52.3,A
USGS,06803486,2008-12-05,51.3,A:e
USGS,06803486,2008-12-06,50.7,A:e
USGS,06803486,2008-12-07,50.7,A
USGS,06803486,2008-12-08,52.0,A
USGS,06803486,2008-12-09,51.1,A
USGS,06803486,2008-12-10,50.7,A
USGS,06803486,2008-12-11,50.4,A:e
USGS,06803486,2008-12-12,51.3,A
USGS,06803486,2008-12-13,52.9,A
USGS,06803486,2008-12-14,49.3,A
USGS,06803486,2008-12-15,48.3,A:e
USGS,06803486,2008-12-16,46.7,A:e
USGS,06803486,2008-12-17,47.5,A:e
USGS,06803486,2008-12-18,49.1,A:e
USGS,06803486,2008-12-19,50.3,A:e
USGS,06803486,2008-12-20,47.9,A:e
USGS,06803486,2008-12-21,45.1,A:e
USGS,06803486,2008-12-22,43.0,A:e
USGS,06803486,2008-12-23,46.0,A:e
USGS,06803486,2008-12-24,46.7,A:e
USGS,06803486,2008-12-25,70.0,A:e
USGS,06803486,2008-12-26,129,A:e
USGS,06803486,2008-12-27,194,A:e
USGS,06803486,2008-12-28,139,A:e
USGS,06803486,2008-12-29,78.9,A:e
USGS,06803486,2008-12-30,73.9,A:e
USGS,06803486,2008-12-31,72.5,A:e
USGS,06803486,2009-01-01,66.5,A:e
USGS,06803486,2009-01-02,64.1,A:e
USGS,06803486,2009-01-03,60.8,A:e
USGS,06803486,2009-01-04,57.3,A:e
USGS,06803486,2009-01-05,62.2,A:e
USGS,06803486,2009-01-06,59.7,A:e
USGS,06803486,2009-01-07,52.6,A:e
USGS,06803486,2009-01-08,50.6,A:e
USGS,06803486,2009-01-09,48.2,A:e
USGS,06803486,2009-01-10,55.6,A:e
USGS,06803486,2009-01-11,51.7,A:e
USGS,06803486,2009-01-12,45.9,A:e
USGS,06803486,2009-01-13,39.4,A:e
USGS,06803486,2009-01-14,47.7,A:e
USGS,06803486,2009-01-15,41.4,A:e
USGS,06803486,2009-01-16,40.0,A:e
USGS,06803486,2009-01-17,42.3,A:e
USGS,06803486,2009-01-18,41.8,A:e
USGS,06803486,2009-01-19,42.3,A:e
USGS,06803486,2009-01-20,43.3,A:e
USGS,06803486,2009-01-21,42.8,A:e
USGS,06803486,2009-01-22,46.0,A:e
USGS,06803486,2009-01-23,47.5,A:e
USGS,06803486,2009-01-24,48.0,A:e
USGS,06803486,2009-01-25,45.8,A:e
USGS,06803486,2009-01-26,39.0,A:e
USGS,06803486,2009-01-27,36.7,A:e
USGS,06803486,2009-01-28,38.5,A:e
USGS,06803486,2009-01-29,42.4,A:e
USGS,06803486,2009-01-30,45.0,A:e
USGS,06803486,2009-01-31,47.0,A:e
USGS,06803486,2009-02-01,48.0,A:e
USGS,06803486,2009-02-02,45.4,A:e
USGS,06803486,2009-02-03,39.0,A:e
USGS,06803486,2009-02-04,44.2,A:e
USGS,06803486,2009-02-05,50.9,A:e
USGS,06803486,2009-02-06,52.0,A:e
USGS,06803486,2009-02-07,53.4,A
USGS,06803486,2009-02-08,55.8,A
USGS,06803486,2009-02-09,65.8,A
USGS,06803486,2009-02-10,88.5,A
USGS,06803486,2009-02-11,71.1,A
USGS,06803486,2009-02-12,61.5,A
USGS,06803486,2009-02-13,57.8,A
USGS,06803486,2009-02-14,41.6,A:e
USGS,06803486,2009-02-15,48.6,A:e
USGS,06803486,2009-02-16,49.7,A:e
USGS,06803486,2009-02-17,52.7,A:e
USGS,06803486,2009-02-18,55.1,A:e
USGS,06803486,2009-02-19,48.3,A:e
USGS,06803486,2009-02-20,48.5,A:e
USGS,06803486,2009-02-21,46.9,A:e
USGS,06803486,2009-02-22,44.0,A:e
USGS,06803486,2009-02-23,50.4,A
USGS,06803486,2009-02-24,54.1,A
USGS,06803486,2009-02-25,50.8,A
USGS,06803486,2009-02-26,49.5,A
USGS,06803486,2009-02-27,45.0,A
USGS,06803486,2009-02-28,40.8,A:e
USGS,06803486,2009-03-01,43.6,A:e
USGS,06803486,2009-03-02,48.8,A:e
USGS,06803486,2009-03-03,48.8,A:e
USGS,06803486,2009-03-04,47.1,A
USGS,06803486,2009-03-05,49.0,A
USGS,06803486,2009-03-06,48.9,A
USGS,06803486,2009-03-07,47.0,A
USGS,06803486,2009-03-08,47.8,A
USGS,06803486,2009-03-09,46.7,A
USGS,06803486,2009-03-10,45.9,A
USGS,06803486,2009-03-11,43.5,A:e
USGS,06803486,2009-03-12,42.8,A:e
USGS,06803486,2009-03-13,41.8,A:e
USGS,06803486,2009-03-14,43.0,A
USGS,06803486,2009-03-15,42.0,A
USGS,06803486,2009-03-16,42.6,A
USGS,06803486,2009-03-17,42.1,A
USGS,06803486,2009-03-18,40.7,A
USGS,06803486,2009-03-19,40.0,A
USGS,06803486,2009-03-20,41.1,A
USGS,06803486,2009-03-21,42.1,A
USGS,06803486,2009-03-22,42.4,A
USGS,06803486,2009-03-23,43.9,A
USGS,06803486,2009-03-24,45.7,A
USGS,06803486,2009-03-25,47.2,A
USGS,06803486,2009-03-26,41.7,A
USGS,06803486,2009-03-27,39.3,A
USGS,06803486,2009-03-28,38.1,A
USGS,06803486,2009-03-29,38.1,A
USGS,06803486,2009-03-30,38.1,A
USGS,06803486,2009-03-31,36.9,A
USGS,06803486,2009-04-01,39.0,A
USGS,06803486,2009-04-02,33.8,A
USGS,06803486,2009-04-03,33.7,A
USGS,06803486,2009-04-04,33.0,A
USGS,06803486,2009-04-05,34.1,A
USGS,06803486,2009-04-06,41.7,A
USGS,06803486,2009-04-07,38.3,A
USGS,06803486,2009-04-08,32.9,A
USGS,06803486,2009-04-09,34.0,A
USGS,06803486,2009-04-10,35.6,A
USGS,06803486,2009-04-11,36.9,A
USGS,06803486,2009-04-12,35.8,A
USGS,06803486,2009-04-13,37.0,A
USGS,06803486,2009-04-14,38.6,A
USGS,06803486,2009-04-15,37.4,A
USGS,06803486,2009-04-16,36.1,A
USGS,06803486,2009-04-17,35.8,A
USGS,06803486,2009-04-18,40.0,A
USGS,06803486,2009-04-19,41.3,A
USGS,06803486,2009-04-20,38.1,A
USGS,06803486,2009-04-21,36.0,A
USGS,06803486,2009-04-22,33.6,A
USGS,06803486,2009-04-23,33.5,A
USGS,06803486,2009-04-24,33.7,A
USGS,06803486,2009-04-25,33.5,A
USGS,06803486,2009-04-26,35.6,A
USGS,06803486,2009-04-27,36.3,A
USGS,06803486,2009-04-28,35.6,A
USGS,06803486,2009-04-29,34.0,A
USGS,06803486,2009-04-30,36.6,A
USGS,06803486,2009-05-01,34.8,A
USGS,06803486,2009-05-02,32.3,A
USGS,06803486,2009-05-03,31.3,A
USGS,06803486,2009-05-04,31.3,A
USGS,06803486,2009-05-05,30.9,A
USGS,06803486,2009-05-06,30.4,A
USGS,06803486,2009-05-07,30.4,A
USGS,06803486,2009-05-08,30.9,A
USGS,06803486,2009-05-09,30.7,A
USGS,06803486,2009-05-10,28.0,A
USGS,06803486,2009-05-11,27.1,A
USGS,06803486,2009-05-12,28.4,A
USGS,06803486,2009-05-13,48.2,A
USGS,06803486,2009-05-14,61.7,A
USGS,06803486,2009-05-15,44.7,A
USGS,06803486,2009-05-16,40.7,A
USGS,06803486,2009-05-17,38.1,A
USGS,06803486,2009-05-18,36.0,A
USGS,06803486,2009-05-19,35.0,A
USGS,06803486,2009-05-20,34.3,A
USGS,06803486,2009-05-21,31.1,A
USGS,06803486,2009-05-22,29.8,A
USGS,06803486,2009-05-23,29.9,A
USGS,06803486,2009-05-24,45.5,A
USGS,06803486,2009-05-25,47.6,A
USGS,06803486,2009-05-26,45.9,A
USGS,06803486,2009-05-27,44.7,A
USGS,06803486,2009-05-28,41.3,A
USGS,06803486,2009-05-29,38.7,A
USGS,06803486,2009-05-30,36.2,A
USGS,06803486,2009-05-31,35.2,A
USGS,06803486,2009-06-01,43.2,A
USGS,06803486,2009-06-02,44.8,A
USGS,06803486,2009-06-03,42.7,A
USGS,06803486,2009-06-04,38.4,A
USGS,06803486,2009-06-05,35.7,A
USGS,06803486,2009-06-06,152,A
USGS,06803486,2009-06-07,206,A
USGS,06803486,2009-06-08,118,A
USGS,06803486,2009-06-09,104,A
USGS,06803486,2009-06-10,81.4,A
USGS,06803486,2009-06-11,68.7,A
USGS,06803486,2009-06-12,66.0,A
USGS,06803486,2009-06-13,124,A
USGS,06803486,2009-06-14,79.8,A
USGS,06803486,2009-06-15,66.5,A
USGS,06803486,2009-06-16,66.5,A
USGS,06803486,2009-06-17,73.2,A
USGS,06803486,2009-06-18,60.7,A
USGS,06803486,2009-06-19,230,A
USGS,06803486,2009-06-20,296,A
USGS,06803486,2009-06-21,571,A
USGS,06803486,2009-06-22,384,A
USGS,06803486,2009-06-23,201,A
USGS,06803486,2009-06-24,165,A
USGS,06803486,2009-06-25,143,A
USGS,06803486,2009-06-26,129,A
USGS,06803486,2009-06-27,112,A
USGS,06803486,2009-06-28,101,A
USGS,06803486,2009-06-29,90.2,A
USGS,06803486,2009-06-30,80.7,A
USGS,06803486,2009-07-01,71.8,A
USGS,06803486,2009-07-02,65.9,A
USGS,06803486,2009-07-03,64.1,A
USGS,06803486,2009-07-04,61.9,A
USGS,06803486,2009-07-05,58.5,A
USGS,06803486,2009-07-06,55.3,A
USGS,06803486,2009-07-07,51.0,A
USGS,06803486,2009-07-08,48.2,A
USGS,06803486,2009-07-09,44.9,A
USGS,06803486,2009-07-10,42.1,A
USGS,06803486,2009-07-11,41.3,A
USGS,06803486,2009-07-12,39.8,A
USGS,06803486,2009-07-13,37.8,A
USGS,06803486,2009-07-14,38.6,A
USGS,06803486,2009-07-15,35.8,A
USGS,06803486,2009-07-16,35.8,A
USGS,06803486,2009-07-17,37.7,A
USGS,06803486,2009-07-18,35.1,A
USGS,06803486,2009-07-19,32.5,A
USGS,06803486,2009-07-20,32.3,A
USGS,06803486,2009-07-21,31.3,A
USGS,06803486,2009-07-22,30.9,A
USGS,06803486,2009-07-23,29.3,A
USGS,06803486,2009-07-24,27.7,A
USGS,06803486,2009-07-25,27.9,A
USGS,06803486,2009-07-26,26.2,A
USGS,06803486,2009-07-27,25.1,A
USGS,06803486,2009-07-28,25.8,A
USGS,06803486,2009-07-29,25.9,A
USGS,06803486,2009-07-30,24.6,A
USGS,06803486,2009-07-31,23.7,A
USGS,06803486,2009-08-01,26.4,A
USGS,06803486,2009-08-02,27.0,A
USGS,06803486,2009-08-03,24.1,A
USGS,06803486,2009-08-04,19.7,A
USGS,06803486,2009-08-05,17.5,A
USGS,06803486,2009-08-06,18.8,A
USGS,06803486,2009-08-07,20.7,A
USGS,06803486,2009-08-08,19.8,A
USGS,06803486,2009-08-09,20.7,A
USGS,06803486,2009-08-10,20.6,A
USGS,06803486,2009-08-11,20.7,A
USGS,06803486,2009-08-12,10.4,A:e
USGS,06803486,2009-08-13,16.0,A
USGS,06803486,2009-08-14,16.0,A
USGS,06803486,2009-08-15,27.8,A
USGS,06803486,2009-08-16,36.1,A
USGS,06803486,2009-08-17,24.8,A
USGS,06803486,2009-08-18,19.0,A
USGS,06803486,2009-08-19,20.7,A
USGS,06803486,2009-08-20,17.1,A
USGS,06803486,2009-08-21,17.3,A
USGS,06803486,2009-08-22,15.7,A
USGS,06803486,2009-08-23,15.5,A
USGS,06803486,2009-08-24,15.7,A
USGS,06803486,2009-08-25,15.3,A
USGS,06803486,2009-08-26,58.3,A
USGS,06803486,2009-08-27,142,A
USGS,06803486,2009-08-28,37.2,A
USGS,06803486,2009-08-29,27.9,A
USGS,06803486,2009-08-30,23.2,A
USGS,06803486,2009-08-31,20.0,A
USGS,06803486,2009-09-01,18.8,A
USGS,06803486,2009-09-02,18.0,A
USGS,06803486,2009-09-03,18.7,A
USGS,06803486,2009-09-04,18.4,A
USGS,06803486,2009-09-05,19.2,A
USGS,06803486,2009-09-06,17.4,A
USGS,06803486,2009-09-07,16.5,A
USGS,06803486,2009-09-08,17.7,A
USGS,06803486,2009-09-09,16.3,A
USGS,06803486,2009-09-10,15.7,A
USGS,06803486,2009-09-11,14.6,A
USGS,06803486,2009-09-12,12.7,A
USGS,06803486,2009-09-13,14.0,A
USGS,06803486,2009-09-14,13.9,A
USGS,06803486,2009-09-15,12.9,A
USGS,06803486,2009-09-16,12.0,A
USGS,06803486,2009-09-17,12.0,A
USGS,06803486,2009-09-18,11.3,A
USGS,06803486,2009-09-19,11.1,A
USGS,06803486,2009-09-20,11.7,A
USGS,06803486,2009-09-21,13.4,A
USGS,06803486,2009-09-22,15.4,A
USGS,06803486,2009-09-23,14.9,A
USGS,06803486,2009-09-24,14.1,A
USGS,06803486,2009-09-25,13.9,A
USGS,06803486,2009-09-26,15.3,A
USGS,06803486,2009-09-27,14.1,A
USGS,06803486,2009-09-28,13.1,A
USGS,06803486,2009-09-29,13.5,A
USGS,06803486,2009-09-30,13.4,A
USGS,06803486,2009-10-01,12.6,A
USGS,06803486,2009-10-02,12.2,A
USGS,06803486,2009-10-03,15.6,A
USGS,06803486,2009-10-04,14.7,A
USGS,06803486,2009-10-05,14.8,A
USGS,06803486,2009-10-06,18.6,A
USGS,06803486,2009-10-07,18.8,A
USGS,06803486,2009-10-08,16.3,A
USGS,06803486,2009-10-09,15.2,A
USGS,06803486,2009-10-10,15.4,A
USGS,06803486,2009-10-11,14.9,A
USGS,06803486,2009-10-12,15.5,A
USGS,06803486,2009-10-13,16.6,A
USGS,06803486,2009-10-14,17.5,A
USGS,06803486,2009-10-15,17.3,A
USGS,06803486,2009-10-16,17.4,A
USGS,06803486,2009-10-17,16.5,A
USGS,06803486,2009-10-18,17.2,A
USGS,06803486,2009-10-19,16.6,A
USGS,06803486,2009-10-20,16.2,A
USGS,06803486,2009-10-21,17.8,A
USGS,06803486,2009-10-22,43.7,A
USGS,06803486,2009-10-23,141,A
USGS,06803486,2009-10-24,62.5,A
USGS,06803486,2009-10-25,34.1,A
USGS,06803486,2009-10-26,30.0,A
USGS,06803486,2009-10-27,28.4,A
USGS,06803486,2009-10-28,26.5,A
USGS,06803486,2009-10-29,45.2,A
USGS,06803486,2009-10-30,78.7,A
USGS,06803486,2009-10-31,54.9,A
USGS,06803486,2009-11-01,41.3,A
USGS,06803486,2009-11-02,36.4,A
USGS,06803486,2009-11-03,34.7,A
USGS,06803486,2009-11-04,32.7,A
USGS,06803486,2009-11-05,32.6,A
USGS,06803486,2009-11-06,32.1,A
USGS,06803486,2009-11-07,31.5,A
USGS,06803486,2009-11-08,31.1,A
USGS,06803486,2009-11-09,30.1,A
USGS,06803486,2009-11-10,29.5,A
USGS,06803486,2009-11-11,29.5,A
USGS,06803486,2009-11-12,30.3,A
USGS,06803486,2009-11-13,29.8,A
USGS,06803486,2009-11-14,29.9,A
USGS,06803486,2009-11-15,29.1,A
USGS,06803486,2009-11-16,28.2,A
USGS,06803486,2009-11-17,27.6,A
USGS,06803486,2009-11-18,27.5,A
USGS,06803486,2009-11-19,27.1,A
USGS,06803486,2009-11-20,27.1,A
USGS,06803486,2009-11-21,27.0,A
USGS,06803486,2009-11-22,27.3,A
USGS,06803486,2009-11-23,27.3,A
USGS,06803486,2009-11-24,27.1,A
USGS,06803486,2009-11-25,28.4,A
USGS,06803486,2009-11-26,27.8,A
USGS,06803486,2009-11-27,26.2,A
USGS,06803486,2009-11-28,26.1,A
USGS,06803486,2009-11-29,25.6,A
USGS,06803486,2009-11-30,25.9,A
USGS,06803486,2009-12-01,25.7,A
USGS,06803486,2009-12-02,22.1,A:e
USGS,06803486,2009-12-03,18.1,A:e
USGS,06803486,2009-12-04,17.0,A:e
USGS,06803486,2009-12-05,18.2,A:e
USGS,06803486,2009-12-06,19.9,A:e
USGS,06803486,2009-12-07,18.1,A:e
USGS,06803486,2009-12-08,37.4,A:e
USGS,06803486,2009-12-09,41.7,A:e
USGS,06803486,2009-12-10,29.6,A:e
USGS,06803486,2009-12-11,31.2,A:e
USGS,06803486,2009-12-12,34.3,A:e
USGS,06803486,2009-12-13,31.2,A:e
USGS,06803486,2009-12-14,24.9,A:e
USGS,06803486,2009-12-15,27.0,A:e
USGS,06803486,2009-12-16,28.4,A:e
USGS,06803486,2009-12-17,29.8,A:e
USGS,06803486,2009-12-18,32.0,A:e
USGS,06803486,2009-12-19,30.3,A:e
USGS,06803486,2009-12-20,32.5,A:e
USGS,06803486,2009-12-21,30.9,A:e
USGS,06803486,2009-12-22,32.8,A
USGS,06803486,2009-12-23,33.2,A
USGS,06803486,2009-12-24,29.1,A:e
USGS,06803486,2009-12-25,31.7,A:e
USGS,06803486,2009-12-26,34.7,A:e
USGS,06803486,2009-12-27,38.6,A:e
USGS,06803486,2009-12-28,39.2,A:e
USGS,06803486,2009-12-29,36.9,A:e
USGS,06803486,2009-12-30,41.9,A:e
USGS,06803486,2009-12-31,41.6,A:e
USGS,06803486,2010-01-01,41.3,A:e
USGS,06803486,2010-01-02,37.9,A:e
USGS,06803486,2010-01-03,39.1,A:e
USGS,06803486,2010-01-04,38.2,A:e
USGS,06803486,2010-01-05,35.8,A:e
USGS,06803486,2010-01-06,40.6,A:e
USGS,06803486,2010-01-07,39.9,A:e
USGS,06803486,2010-01-08,39.1,A:e
USGS,06803486,2010-01-09,39.6,A:e
USGS,06803486,2010-01-10,41.8,A:e
USGS,06803486,2010-01-11,41.4,A:e
USGS,06803486,2010-01-12,42.9,A:e
USGS,06803486,2010-01-13,47.1,A:e
USGS,06803486,2010-01-14,49.3,A:e
USGS,06803486,2010-01-15,50.0,A:e
USGS,06803486,2010-01-16,50.0,A:e
USGS,06803486,2010-01-17,50.0,A:e
USGS,06803486,2010-01-18,50.0,A:e
USGS,06803486,2010-01-19,48.5,A:e
USGS,06803486,2010-01-20,47.7,A
USGS,06803486,2010-01-21,42.0,A
USGS,06803486,2010-01-22,43.4,A
USGS,06803486,2010-01-23,57.4,A
USGS,06803486,2010-01-24,71.6,A:e
USGS,06803486,2010-01-25,78.9,A:e
USGS,06803486,2010-01-26,77.2,A:e
USGS,06803486,2010-01-27,69.7,A:e
USGS,06803486,2010-01-28,61.7,A:e
USGS,06803486,2010-01-29,55.1,A:e
USGS,06803486,2010-01-30,52.2,A:e
USGS,06803486,2010-01-31,50.0,A:e
USGS,06803486,2010-02-01,48.6,A:e
USGS,06803486,2010-02-02,45.4,A:e
USGS,06803486,2010-02-03,43.9,A:e
USGS,06803486,2010-02-04,47.2,A
USGS,06803486,2010-02-05,48.8,A
USGS,06803486,2010-02-06,52.1,A
USGS,06803486,2010-02-07,51.9,A
USGS,06803486,2010-02-08,49.9,A
USGS,06803486,2010-02-09,38.3,A:e
USGS,06803486,2010-02-10,35.5,A:e
USGS,06803486,2010-02-11,39.4,A:e
USGS,06803486,2010-02-12,40.1,A:e
USGS,06803486,2010-02-13,40.1,A:e
USGS,06803486,2010-02-14,37.5,A:e
USGS,06803486,2010-02-15,46.6,A:e
USGS,06803486,2010-02-16,55.0,A:e
USGS,06803486,2010-02-17,47.4,A:e
USGS,06803486,2010-02-18,44.9,A:e
USGS,06803486,2010-02-19,44.9,A
USGS,06803486,2010-02-20,44.1,A
USGS,06803486,2010-02-21,41.9,A
USGS,06803486,2010-02-22,39.8,A
USGS,06803486,2010-02-23,41.0,A
USGS,06803486,2010-02-24,36.4,A:e
USGS,06803486,2010-02-25,40.9,A:e
USGS,06803486,2010-02-26,42.5,A:e
USGS,06803486,2010-02-27,42.9,A:e
USGS,06803486,2010-02-28,38.8,A
USGS,06803486,2010-03-01,40.3,A
USGS,06803486,2010-03-02,38.0,A
USGS,06803486,2010-03-03,44.9,A
USGS,06803486,2010-03-04,62.9,A
USGS,06803486,2010-03-05,132,A
USGS,06803486,2010-03-06,276,A
USGS,06803486,2010-03-07,346,A
USGS,06803486,2010-03-08,207,A
USGS,06803486,2010-03-09,322,A
USGS,06803486,2010-03-10,356,A
USGS,06803486,2010-03-11,322,A
USGS,06803486,2010-03-12,480,A
USGS,06803486,2010-03-13,341,A
USGS,06803486,2010-03-14,288,A
USGS,06803486,2010-03-15,251,A
USGS,06803486,2010-03-16,221,A
USGS,06803486,2010-03-17,198,A
USGS,06803486,2010-03-18,181,A
USGS,06803486,2010-03-19,170,A
USGS,06803486,2010-03-20,159,A
USGS,06803486,2010-03-21,145,A
USGS,06803486,2010-03-22,136,A
USGS,06803486,2010-03-23,128,A
USGS,06803486,2010-03-24,120,A
USGS,06803486,2010-03-25,112,A
USGS,06803486,2010-03-26,106,A
USGS,06803486,2010-03-27,111,A
USGS,06803486,2010-03-28,107,A
USGS,06803486,2010-03-29,101,A
USGS,06803486,2010-03-30,94.7,A
USGS,06803486,2010-03-31,89.6,A
USGS,06803486,2010-04-01,85.7,A
USGS,06803486,2010-04-02,83.3,A
USGS,06803486,2010-04-03,78.9,A
USGS,06803486,2010-04-04,71.0,A
USGS,06803486,2010-04-05,67.7,A
USGS,06803486,2010-04-06,84.7,A
USGS,06803486,2010-04-07,88.3,A
USGS,06803486,2010-04-08,91.4,A
USGS,06803486,2010-04-09,79.1,A
USGS,06803486,2010-04-10,72.5,A
USGS,06803486,2010-04-11,67.0,A
USGS,06803486,2010-04-12,65.1,A
USGS,06803486,2010-04-13,65.6,A
USGS,06803486,2010-04-14,63.1,A
USGS,06803486,2010-04-15,62.5,A
USGS,06803486,2010-04-16,61.9,A
USGS,06803486,2010-04-17,58.5,A
USGS,06803486,2010-04-18,55.3,A
USGS,06803486,2010-04-19,53.7,A
USGS,06803486,2010-04-20,51.9,A
USGS,06803486,2010-04-21,53.4,A
USGS,06803486,2010-04-22,59.7,A
USGS,06803486,2010-04-23,75.2,A
USGS,06803486,2010-04-24,83.5,A
USGS,06803486,2010-04-25,93.6,A
USGS,06803486,2010-04-26,77.9,A
USGS,06803486,2010-04-27,68.8,A
USGS,06803486,2010-04-28,63.9,A
USGS,06803486,2010-04-29,62.2,A
